,category,frequency,avg_rating,avg_price,avg_num_reviews,cluster_assignment,TSNE_X_coord,TSNE_Y_coord
3131,Trash,1,4.6,16.955000000000002,4240.0,8,-1.1464943,-5.164867
3132,Mitt Lace,1,4.6,14.99,107.0,5,1.9080678,4.56248
3133,Badge Inserts,1,3.9,22.16,4.0,19,-4.0140634,1.8316438
3134,Foam Wedges,1,4.6,51.99,422.0,16,1.1579441,-4.385272
3135,Shower Squeegees,1,4.2,13.99,414.0,15,6.077446,-3.9771056
3136,Paintballs,1,3.9,34.0,27.0,17,-1.8608443,-5.298283
3137,License Plate Covers & Frames,1,4.6,22.99,121.0,2,-6.037286,6.119702
3138,Shackles,1,4.1,35.4,18.0,8,-3.267359,-0.5777773
3139,Hydration & Filtration,1,4.6,32.91,6406.0,15,3.4960482,-4.201724
3140,Food Dispensers,1,4.3,10.97,823.0,4,5.294244,-6.8702054
3141,Maracas,1,3.4,26.99,2.0,9,0.6475557,-1.3773926
3142,Lab Pump Accessories,1,3.3,18.59,15.0,11,5.3166475,1.4746397
3143,Front Derailleurs,1,3.7,11.99,12.0,9,-1.3926222,-0.5846225
3144,Body Kits,1,3.9,89.99,42.0,19,-2.6809642,2.74818
3145,Blade Fuses,1,4.5,8.99,21.0,14,6.2830706,1.7885063
3146,Toaster Pastries,1,4.8,7.99,968.0,4,7.4021864,-7.4019184
3147,Water Coolers & Filters,1,4.4,17.39,334.0,15,3.4130747,-4.5436726
3148,Battery Storage Containers,1,4.7,23.99,523.0,7,-8.041722,4.235372
3149,Privacy,1,3.0,44.49,1.0,8,-1.2866209,-7.370178
3150,Hardware & Brackets,1,5.0,72.22,1.0,10,-3.5725524,2.5210693
3151,Baby Dolls,1,4.3,15.48,1425.0,17,-1.7985191,-3.1725757
3152,Presses,1,4.3,180.75,3.0,9,-2.4559746,0.61225027
3153,Router Fences,1,3.4,119.99,8.0,6,-3.568195,3.2857144
3154,Grill Valves,1,3.6,27.8,22.0,14,7.501072,-4.958334
3155,Speaker Wire,1,4.2,6.23,36.0,7,-6.6005025,4.9924393
3156,Snap Plug,1,4.9,14.99,19.0,9,1.014185,0.6584401
3157,Suit Sets,1,3.4,33.9,234.0,5,1.3389555,5.548444
3158,Garden Twine & Twist Ties,1,4.7,26.97,346.0,6,1.9722838,-0.8751335
3159,Video Converters,1,4.5,11.99,37.0,0,-9.137481,6.129888
3160,Shim Stock,1,4.2,35.33,5.0,9,-0.18230887,-1.1730633
3161,Bait Traps,1,3.2,29.99,51.0,16,1.1872044,-2.6376593
3162,Champagne Glasses,1,4.3,27.99,274.0,18,8.946887,-3.038401
3163,Cornichons,1,4.9,16.19,15.0,9,0.6764048,-1.3479214
3164,Dial Indicators,1,4.5,32.99,66.0,19,-6.1104164,1.9995974
3165,Vehicle Mounts,1,4.4,51.49,814.0,19,-5.0922265,3.884039
3166,Floor Lamps,1,4.4,59.99,560.0,3,3.3865252,1.9157715
3167,Vacuum Pumps,1,4.5,99.99,160.0,14,1.8129494,-4.091394
3168,Stool Covers,1,4.7,15.09,1483.0,3,4.1277957,3.1572483
3169,Nicotine Gums & Lozenges,1,4.5,45.28,79.0,18,7.668488,-3.7775378
3170,Safety Masks,1,4.3,6.99,9514.0,19,-1.2251375,7.351144
3171,Internal Modems,1,3.5,28.65,17.0,13,-5.216886,1.2234317
3172,Medications,1,3.8,34.75,7.0,11,5.2595153,-1.2980578
3173,Drug Tests,1,4.4,13.99,297.0,11,3.6299417,-2.1768556
3174,Breastfeeding,1,4.4,23.99,5695.0,11,4.5277486,0.34147143
3175,Diving Packages,1,4.6,19.99,97.0,16,1.7487338,-8.377145
3176,Soft-Shell Carriers,1,4.0,94.99,15.0,8,-1.4938971,-7.1888213
3177,Swim Vests,1,4.1,29.95,177.0,16,1.9385908,-8.30738
3178,Choke Thermostats,1,5.0,33.68,19.0,14,5.728189,0.49246782
3179,Feminine Care,1,4.6,15.99,5267.0,19,7.003933,-1.47828
3180,Gun Cases,1,4.9,27.99,11.0,12,-1.6263051,10.765875
3181,Tea & Espresso Appliances,1,4.5,34.4,8131.0,18,9.433582,-3.7875977
3182,Leg & Thigh Lifters,1,3.4,121.88,78.0,10,-1.1930052,5.4868317
3183,Hooks & Liners,1,4.5,12.44,676.0,9,-1.0207328,-0.54562217
3184,Audio-Video Shelving,1,4.3,83.49,564.0,0,-9.002098,6.4195795
3185,Thread Forming Taps,1,5.0,30.275,2.0,1,3.0074394,-2.840879
3186,Kick Starters,1,4.2,21.99,14.0,9,-6.7739134,-2.3366904
3187,Elderberry,1,4.7,12.85,323.0,18,8.322674,-5.3637257
3188,Condiment Squeeze Bottles,1,4.7,9.99,156.0,18,5.2844796,-4.759884
3189,Opener System Parts,1,4.3,7.68,249.0,10,-3.7892594,1.9473836
3190,Bathtub Faucet Replacement Parts,1,4.0,11.09,1.0,15,6.1897135,-3.8599944
3191,Pincushions,1,2.9,12.04,2.0,9,0.44376975,-1.4340237
3192,Floor Mats & Matting,1,4.6,337.005,1117.0,3,3.7257116,2.279156
3193,Salad Bowls,1,4.4,18.49,46.0,4,5.302173,-8.860707
3194,Kids,1,4.4,19.365,11.0,19,-3.2867079,-3.7178864
3195,Dog Flea Sprays,1,3.7,14.55,20.0,12,1.2761093,-2.9323757
3196,Garden Stakes,1,4.7,46.99,230.0,6,1.146607,-7.069617
3197,Die-Cut Machines,1,4.8,55.99,87.0,12,-2.1052115,-4.58457
3198,Measurement Kits,1,4.4,6.88,34.0,19,-5.0221906,1.3680011
3199,Nickel & Nickel Alloys,1,5.0,29.99,1.0,7,1.7517571,8.382311
3200,Spray Repellents,1,4.2,26.08,19.0,15,3.0607438,-3.9390402
3201,Onions,1,3.6,12.98,60.0,4,5.596351,-8.918654
3202,Beanies & Knit Hats,1,5.0,12.89,1.0,5,1.7528195,4.8731976
3203,Helmet Breath Deflectors,1,3.9,17.18,9.0,14,-3.3915112,3.098566
3204,Rawhide,1,4.6,23.05,407.0,9,-2.3134198,-4.796915
3205,Paint Scrapers,1,4.7,9.98,22.0,1,0.12907809,-5.2877707
3206,Copper,1,5.0,55.385,1.0,9,2.2623837,7.9946666
3207,Disposable Razors,1,4.2,34.58,118.0,8,-0.61591,-7.024309
3208,Margarita Glasses,1,3.9,21.0,8.0,18,8.743225,-3.3275857
3209,PC Maintenance,1,3.6,14.26,24.0,0,-9.986724,3.4971533
3210,Exhaust Valves,1,5.0,26.99,2.0,14,4.1405244,0.29638514
3211,Wastebaskets,1,4.7,21.48,5073.0,8,-0.42670175,-4.797222
3212,Fight Gloves,1,4.2,16.99,31.0,12,-1.820989,6.0947995
3213,Nursing Covers,1,4.6,15.99,274.0,11,5.5355005,-1.3010287
3214,Stirring Rods,1,3.7,37.95,23.0,14,4.3772516,-2.4826837
3215,Hard Parts,1,3.8,55.63,22.0,8,-2.527948,-5.1723876
3216,Styling Treatments,1,4.6,14.995,298.0,19,-0.012618791,2.7578013
3217,Ginseng,1,4.6,117.99,32.0,18,7.6244764,-3.4749823
3218,Cross-Body Bags,1,4.4,151.575,211.0,5,-2.055179,1.3174895
3219,Lattice,1,4.7,29.97,13.0,9,-1.4848213,1.7184936
3220,Cup Brushes,1,4.0,12.975,8.0,15,4.9749227,-2.8832622
3221,Anise Seeds,1,4.5,10.99,55.0,6,3.1628,-7.738956
3222,Lithium,1,4.5,4.14,19.0,7,6.229615,-0.3910807
3223,Gazing Balls,1,4.2,28.92,25.0,17,-6.744315,-2.7633908
3224,Laundry,1,4.4,22.99,168.0,15,4.180854,-3.5520616
3225,Unstrung,1,4.9,99.0,13.0,8,-1.9968379,-5.6701326
3226,Bike Pumps,1,4.3,14.99,212.0,10,-6.7068243,8.5114565
3227,Hanging Folders & Interior Folders,1,4.6,6.59,16.0,13,1.5262048,1.7208948
3228,Hole Punches,1,4.8,17.97,37.0,9,-6.465773,-1.0788738
3229,Wild Game & Fowl,1,5.0,151.71,7.0,12,10.096347,-0.44093436
3230,Business Envelopes,1,4.9,15.29,28.0,13,-4.4498973,-1.4607334
3231,Decorative Pitchers,1,2.5,24.98,27.0,17,2.07146,-1.8697273
3232,Mess Kits,1,4.4,55.88,1455.0,8,-1.7560791,-5.000717
3233,Drafting Chairs,1,4.3,349.99,7.0,3,3.9911547,3.1564
3234,Tire Repair Tools,1,4.7,26.99,243.0,1,-3.9947917,2.2394624
3235,Hole Saw Arbors,1,4.3,4.48,22.0,6,1.1090602,-6.872318
3236,Sofas & Chairs,1,4.3,139.04,501.0,3,4.7333694,3.1450412
3237,Front-End Covers,1,4.2,174.325,112.0,5,1.1921241,3.9338953
3238,Wine Making Starter Sets,1,4.0,217.995,15.0,18,9.098019,-2.9075544
3239,Cabinet Hardware,1,4.7,22.880000000000003,387.0,3,2.8372507,2.145898
3240,Battery Chargers & Portable Power,1,4.3,49.99,4371.0,7,-8.018116,4.2890964
3241,Bobbins,1,4.5,15.99,2.0,16,0.3012876,-2.5482726
3242,Electrical Connectors,1,4.8,7.94,124.0,7,-7.044448,4.629428
3243,Script Paintbrushes,1,5.0,10.42,2.0,1,0.12999952,-5.296178
3244,Bellows,1,4.8,12.91,48.0,9,-2.4017816,8.484185
3245,Bridal Veils,1,4.7,14.989999999999998,23.0,5,0.88272643,-6.0118003
3246,Lifting Cylinders,1,5.0,449.99,1.0,14,-2.8095667,6.020062
3247,Tire Chains,1,4.7,24.94,99.0,10,-4.195677,5.068795
3248,Electronic Pets,1,4.4,16.88,1772.0,0,-7.7900586,3.2011976
3249,Pressure Washers,1,4.0,142.49,59.0,15,4.015913,-3.721514
3250,Finishing Nails,1,4.0,8.47,1.0,1,2.806428,1.0175198
3251,Off-Road,1,4.4,38.7,14.0,2,-5.552071,3.583544
3252,Rotary Trimmers,1,4.9,44.9,107.0,2,-3.5343158,6.835063
3253,Pencil Sharpeners,1,4.4,15.99,247.0,1,-4.0023685,-3.4234502
3254,External TV Tuners,1,4.4,45.95,44.0,0,-9.36858,6.597203
3255,Play & Swing Sets,1,4.4,89.99,427.0,17,-6.6346498,-2.3843727
3256,Pressure Switches,1,4.2,27.39,35.0,14,1.4410067,1.2109721
3257,After Shaves,1,4.3,19.97,245.0,15,5.6199784,-2.6201422
3258,Bottle Components,1,4.6,22.01,8.0,14,2.2461455,-3.1531084
3259,Stick Vacuums & Electric Brooms,1,4.0,32.99,5464.0,15,4.834204,-1.0605288
3260,Leather Cleaners & Conditioners,1,5.0,23.72,1.0,1,-0.75001466,6.1837697
3261,Foosball Accessories,1,4.6,45.88,23.0,12,-0.14270136,-3.2247267
3262,Chowders,1,4.4,16.99,215.0,4,5.0921655,-6.9350977
3263,Portable,1,3.2,37.99,602.0,19,-6.530836,2.4672956
3264,Pendant Enhancers,1,5.0,132.5,5.0,19,0.17233816,7.3352766
3265,Diving Masks,1,4.0,35.9,621.0,16,1.7793888,-8.423065
3266,Linen & Table Accessories,1,4.2,15.745,409.0,3,4.4628954,-6.3999047
3267,MIDI Controllers,1,4.6,29.99,28.0,7,-7.447789,6.779361
3268,Pipe Clamps,1,4.4,9.94,194.0,14,2.7822444,-2.356531
3269,Music Creation & Sequencing,1,3.4,199.975,25.0,7,-4.6367693,8.534033
3270,Hanging Wall Files,1,4.8,20.89,217.0,13,2.0997071,1.4808576
3271,Seat Cushions,1,4.5,15.99,530.0,2,4.456269,3.6771004
3272,Bathroom Hardware,1,4.7,2.54,1661.0,15,6.4022455,-3.7501616
3273,Pedestals,1,4.8,9.49,6.0,19,-2.6498044,0.44252655
3274,Brake Parts,1,4.8,14.97,20.0,10,-5.0748034,4.923132
3275,Bibs & Burp Cloths Sets,1,4.7,15.95,244.0,5,0.695965,2.364109
3276,Classical & Nylon-String Guitars,1,4.2,54.99,57.0,12,-5.1693096,8.936211
3277,Frames & Accessories,1,5.0,239.99,1.0,19,-3.081214,2.4290285
3278,Sights & Optics,1,4.6,129.825,325.0,19,-7.969496,1.4096658
3279,Digital Coaxial Cables,1,4.7,54.95,39.0,7,-7.244332,5.606453
3280,Coils,1,4.2,17.39,4.0,9,-3.7402403,3.1478665
3281,Scale & Balance Parts & Accessories,1,4.5,12.25,5.0,10,-3.5485804,3.4820867
3282,Electronic Drum Accessories,1,4.3,29.99,35.0,7,-4.49605,8.245834
3283,Padlocks & Hasps,1,4.3,68.485,1267.0,10,-4.322553,2.6754787
3284,Paint Rollers,1,4.2,10.59,71.0,14,0.14632992,-5.251187
3285,Heater Cores,1,4.5,49.4,132.0,14,5.588863,0.41731024
3286,Files,1,5.0,19.99,1.0,13,-0.5815037,1.2009474
3287,Skooters & Skorts,1,4.7,9.74,37.0,2,-5.525189,7.1230845
3288,Plums,1,5.0,25.99,1.0,18,7.8195696,-6.5160403
3289,Contact Grills,1,4.4,63.99,175.0,4,7.524089,-5.003264
3290,Industrial Hand Tools,1,4.7,9.49,1926.0,1,-0.21482542,8.795085
3291,Electric Shoe Polishers,1,4.8,18.99,43.0,7,-8.833037,2.008253
3292,Fruit,1,4.2,171.105,1064.0,6,5.7151484,-7.3757677
3293,Chalk Bags,1,3.0,15.69,1.0,1,-3.8142357,-3.1973882
3294,Tattoo Kits,1,4.5,19.99,63.0,1,-6.5015917,-1.1711369
3295,Snatch,1,4.5,17.99,25.0,9,-1.3502802,-3.4961257
3296,Roller Chain Sprockets,1,4.9,41.69,11.0,10,-9.417082,0.46340087
3297,Nesting Tables,1,4.6,119.99,74.0,3,4.263109,-6.4821286
3298,Truck Bed Rails,1,5.0,96.09,5.0,10,-6.141497,3.0803542
3299,Buckles,1,4.7,12.49,50.0,10,-2.4521737,4.622431
3300,Ice Makers,1,4.4,134.99,84.0,12,9.172774,1.7515403
3301,Roll Pans,1,5.0,99.95,4.0,4,6.365065,-7.16842
3302,Spinners,1,4.8,30.97,7884.0,17,-6.405851,-1.2748194
3303,Beaters,1,3.7,12.51,16.0,17,-4.7720127,0.7004812
3304,Arm & Wristband Accessories,1,4.5,7.49,1845.0,5,-2.0127418,4.4433956
3305,Crossbody Bags,1,4.7,19.85,4565.0,13,-2.0475993,1.2037383
3306,Mounted Points,1,4.6,8.99,280.0,19,-2.1142645,5.934527
3307,Memo Holders,1,4.5,11.97,150.0,13,-0.9861873,0.9406681
3308,Earring Backs & Findings,1,4.5,16.38,22.0,5,-7.424251,2.123436
3309,Cuckoo Clocks,1,4.5,99.98,63.0,17,-0.9607556,8.949762
3310,Toilet Tissue Aids,1,4.0,13.95,48.0,15,5.913704,-3.7531357
3311,Sprinkles,1,4.7,8.59,529.0,15,3.972775,-4.127679
3312,Medals & Awards,1,4.8,18.99,9.0,19,-0.5060262,2.2197835
3313,Rocker Arms,1,4.0,126.47,5.0,10,-3.924023,5.0069957
3314,Safety Products,1,4.0,23.8,388.0,19,-1.2479001,7.4941096
3315,Washers & Dryers,1,3.6,50.99,110.0,15,4.685986,-3.206679
3316,Wedding,1,3.9,103.255,25.0,9,0.8626614,-5.949592
3317,Strip Chart Recorders & Accessories,1,1.0,15.0,2.0,1,-4.397852,0.24213971
3318,Laptop & Tablet Storage Carts,1,3.8,416.5,47.0,0,-10.027221,3.50431
3319,Mail Bags,1,4.7,119.99,8.0,13,-2.1598442,0.07510297
3320,Commercial Truck,1,4.1,94.99,16.0,13,-5.710631,3.5585382
3321,Jump Starters,1,4.3,49.99,4371.0,9,-6.2068367,-0.18411374
3322,Boot & Shoe Boxes,1,4.4,27.99,83.0,13,0.280472,5.219639
3323,Steam Cleaner & Steam Mop Parts & Accessories,1,4.9,22.99,17.0,14,3.7921894,-3.0906682
3324,Cranksets,1,4.6,9.99,12.0,10,-4.2072735,5.855302
3325,Quick Connect Fittings,1,4.8,11.78,8.0,19,-3.0085104,1.3711257
3326,Molds,1,4.0,10.99,25.0,8,-2.032726,-4.522821
3327,Box Wrenches,1,4.7,39.99,165.0,13,-1.9849629,0.51533914
3328,Instant Cameras,1,4.7,99.95,1471.0,9,-6.1655087,-0.5791056
3329,Paddleboard Accessories,1,4.3,21.99,525.0,16,1.4555229,-8.948887
3330,Pinewood Derby,1,4.7,9.465,22.0,12,-0.39532045,-4.0711985
3331,Differential Covers,1,4.8,136.99,11.0,9,-2.2540028,-4.543219
3332,Adhesive Primer,1,3.8,18.95,4.0,1,2.2408311,-0.15060654
3333,Vertical File Cabinets,1,4.2,114.99,177.0,3,2.5445948,2.217617
3334,Stuffed Grape Leaves,1,4.2,25.98,24.0,18,6.2238383,-7.182405
3335,Canoe Hardware,1,5.0,7.29,1.0,16,1.3226535,-9.169772
3336,Game Accessories,1,4.6,19.99,145.0,0,-6.6878157,-1.953154
3337,Mists & Hydrosols,1,3.6,24.950000000000003,30.0,16,2.702322,-4.5241275
3338,7-Keto,1,3.3,18.89,141.0,18,4.026898,0.9248775
3339,Pipettes & Pipettors,1,4.5,15.6,2.0,14,2.6310341,-2.2109723
3340,Pipette Tips,1,4.5,15.6,2.0,14,2.654277,-2.1962042
3341,Pre-Cut Quilt Squares,1,4.1,14.16,49.0,5,2.6475577,4.0849705
3342,Tub Tea,1,5.0,19.94,5.0,15,9.333018,-3.9163344
3343,Scanners,1,4.1,154.97,381.0,19,-6.893278,1.8372202
3344,Stained Glass Panels,1,4.7,77.405,19.0,19,5.2128344,1.9511414
3345,Oxyacetylene Torches,1,4.9,11.99,19.0,14,6.6753063,1.111802
3346,Return Hoses,1,4.3,4.96,15.0,14,3.032727,-3.5229244
3347,Bulk Envelope Mailers,1,4.8,25.21,125.0,13,-2.1676605,0.1843256
3348,Reception Room Tables,1,5.0,29.99,2.0,3,10.695143,-1.0048914
3349,Wiper,1,3.6,51.23,8.0,15,3.4328249,-3.469303
3350,Active Dresses,1,4.2,7.390000000000001,3.0,19,-0.2294866,6.521561
3351,Tank Bags,1,4.6,47.09,42.0,16,2.454949,-1.7736266
3352,First Basemans Mitts,1,4.4,109.95,25.0,17,-8.606423,-2.385622
3353,Roller Shades,1,4.5,20.59,66.0,17,-9.36613,0.38386464
3354,Cotton Balls & Swabs,1,4.6,9.99,1711.0,5,1.9188635,-0.7834535
3355,Personnel Lifts,1,5.0,139.0,2.0,19,-3.9604445,4.6737137
3356,Safety Glasses,1,4.7,26.09,181.0,19,-1.250032,7.403
3357,Miter Saw Accessories,1,4.7,46.99,39.0,19,-2.129482,2.4934351
3358,Supports & Apparatus,1,3.6,9.99,17.0,10,-3.019064,3.012379
3359,Condiment Racks,1,4.6,11.49,8.0,4,5.524834,-6.741424
3360,Orchids,1,4.5,27.99,205.0,6,1.7349812,-6.710189
3361,Chews & Gels,1,4.5,27.945,372.0,18,6.20908,-2.4460683
3362,Cycling Electronics,1,4.4,21.98,47.0,7,-6.702403,8.461528
3363,Indoor Climbers & Play Structures,1,4.7,10.99,161.0,3,3.758105,1.9741378
3364,Cleaning & Repair,1,4.6,7.99,605.0,1,4.449183,-2.3601096
3365,Inks,1,4.8,7.09,158.0,9,-3.6165347,-2.2266934
3366,Laundry Baskets,1,4.6,30.57,605.0,13,4.083406,-3.6136825
3367,Reel Replacement Parts,1,5.0,12.98,1.0,10,-2.9684484,-0.98104626
3368,Contoured Support Pillows,1,4.5,49.97,177.0,3,4.4510064,4.1547923
3369,Rod Cases & Tubes,1,4.6,19.89,125.0,10,-3.3575282,3.3924794
3370,Buffalo Wing,1,4.3,125.015,32.0,12,0.63947505,-1.8405201
3371,Gear Repair Equipment,1,4.6,8.065000000000001,47.0,10,-3.032719,1.9743644
3372,Peas,1,4.2,8.99,51.0,4,5.491071,-9.048844
3373,Toast,1,5.0,9.47,2.0,18,7.41488,-7.024554
3374,Woodruff Keyseat Milling Cutters,1,5.0,22.2,3.0,1,0.2624236,2.9131985
3375,Nintendo 64,1,4.3,172.99,236.0,0,-10.3158455,5.5198116
3376,Baking Soda,1,4.8,64.99,1098.0,18,7.553096,-7.010611
3377,Mussels,1,5.0,11.29,2.0,16,2.3550332,-8.711098
3378,Rolls,1,3.9,15.99,28.0,9,-0.32412866,-1.4431422
3379,Rye,1,4.5,3.5,21.0,9,0.10873695,-1.4309715
3380,Umpire Protection,1,5.0,21.99,1.0,19,-4.736471,-0.07261865
3381,Stacking Blocks,1,4.7,13.99,237.0,13,-1.8050231,-0.14385593
3382,Sound Effects,1,2.9,10.37,13.0,19,-7.0789647,6.241809
3383,Wall Repair,1,3.9,25.99,198.0,1,2.241508,1.0319792
3384,Oral,1,5.0,12.99,9.0,9,6.2496314,-1.6040266
3385,Dairy Milk,1,4.4,20.79,35.0,18,8.345105,-6.170897
3386,Menstrual Cups,1,4.7,29.95,718.0,15,7.305835,-1.1542727
3387,Safety Face Shields,1,3.8,11.39,3296.0,19,-1.258971,7.3658204
3388,Safety Switches,1,4.6,34.99,247.0,7,-1.3047024,7.4767423
3389,Bluetooth Transmitters,1,3.6,29.99,1766.0,7,-8.830122,5.0906925
3390,Calipers & Parts,1,4.8,111.45,25.0,19,-3.490782,1.9427279
3391,Safety & Flotation Devices,1,4.7,46.99,387.0,14,-1.24163,7.522672
3392,Model Animals,1,4.8,59.99,6.0,17,-4.9146943,-0.91710603
3393,Furnace Filters,1,4.4,110.96,3093.0,14,6.0257916,0.8148755
3394,Cloths,1,3.7,11.99,2.0,5,0.7868658,1.9136419
3395,Toggle Clamps,1,4.4,14.96,44.0,10,-5.233827,2.4904346
3396,Calipers With Pads,1,4.8,111.45,25.0,5,-2.0681639,3.112775
3397,Roller Covers,1,4.4,5.21,17.0,17,-9.381954,0.44738618
3398,Craft & Sewing Supplies Storage,1,4.8,19.99,1659.0,1,2.349907,3.8222587
3399,Ottomans & Rocking Chairs,1,4.6,168.29,574.0,3,4.800673,3.3953762
3400,Chips & Pretzels,1,4.0,32.99,2.0,4,7.347326,-7.8411574
3401,Blower Motor Wheels,1,5.0,19.19,1.0,2,-4.3977385,6.0305276
3402,Rope Lights,1,4.6,39.99,919.0,19,-2.5879421,5.0017986
3403,Interior & Closet Doors,1,4.4,155.385,82.0,3,2.7727904,2.1817372
3404,HID Kits,1,3.5,26.99,8.0,8,-2.1619275,-4.874744
3405,Pulse Oximeters,1,4.8,27.95,2167.0,11,-6.3025136,-0.71471196
3406,Camshaft Position,1,4.8,20.99,44.0,10,-4.003614,6.2410164
3407,Chart Tablets,1,4.7,23.32,10.0,11,0.68455535,-3.5552373
3408,Seats & Sissy Bars,1,4.0,189.0,10.0,17,0.46644902,-3.4726188
3409,Bill Counters,1,5.0,212.93,1.0,13,-0.5186927,1.277317
3410,Medicine Cabinets,1,4.4,52.99,178.0,11,5.729689,-0.90899706
3411,Marine Amplifiers,1,1.0,149.95,1.0,16,1.4310741,-9.049624
3412,Jar Openers,1,4.8,9.99,37.0,13,2.219959,-2.9862432
3413,Raisin,1,4.4,39.99,208.0,18,6.07964,-8.087508
3414,Soccer Equipment,1,5.0,20.99,3.0,6,-7.183282,-2.72916
3415,Kegs & Kegging,1,3.2,102.495,8.0,4,2.7777297,-3.8147678
3416,Cake Pans,1,4.4,11.99,1437.0,4,7.9036727,-7.1906466
3417,Neutral Density Filters,1,4.6,79.99,129.0,8,-1.2943277,-7.1593285
3418,Controlled Environment Disposable Apparel,1,5.0,5.0,1.0,8,-0.85187644,-6.995796
3419,Flexplates,1,3.1,54.59,15.0,10,-2.3068373,4.162451
3420,Magnetic Therapy,1,4.1,14.99,106.0,7,-7.039995,3.994737
3421,Role Play & Dress Up,1,4.4,8.99,175.0,17,-3.064109,0.89978534
3422,Paint Sprayers,1,4.6,29.99,155.0,14,0.19061312,-5.2892475
3423,Hard-Shell Carriers,1,4.5,459.99,113.0,10,-4.438453,-2.7626545
3424,Pocket Charts,1,4.7,59.89,126.0,13,-2.2168722,-0.15749566
3425,Replacement Batteries & Parts,1,5.0,32.99,2.0,7,-3.2386231,-0.32872662
3426,Scrubs & Body Treatments,1,4.7,14.7,698.0,15,5.6714,-2.4522183
3427,Male Urinals,1,4.4,17.49,453.0,15,6.0100064,-3.8358138
3428,Cylinder Heads,1,3.7,17.95,20.0,14,-3.0334134,7.030025
3429,Compost & Lawn Bags,1,4.6,16.955000000000002,4240.0,6,0.9242519,-6.99468
3430,Sealers,1,4.5,64.95,64.0,16,0.34076157,-3.6410542
3431,Bumper Guards,1,4.0,9.99,236.0,2,-5.991026,6.0945334
3432,Hitch Locks,1,4.8,24.99,267.0,10,-4.608387,2.2400546
3433,Relief Valves,1,4.5,22.52,52.0,9,8.0510435,-1.4754508
3434,Pant Sets,1,3.8,21.99,864.0,9,-0.026322471,-1.8464626
3435,Undershirts,1,4.1,20.49,477.0,5,1.139226,5.047772
3436,Runners & Pads,1,4.4,19.36,2507.0,17,-6.317704,0.6620346
3437,Grilling Charcoal,1,3.9,24.5,9.0,4,7.5887218,-4.977129
3438,Drum Sanders,1,4.2,9.99,374.0,10,-4.1161118,8.34383
3439,Electrical Safety,1,4.4,13.99,120.0,7,-7.040097,4.6640186
3440,Carry-Ons,1,4.6,47.16,1052.0,13,-1.8790015,0.9030445
3441,Bodystockings,1,4.3,1.99,21.0,13,-2.8604167,2.5482314
3442,Sterilization & Infection Prevention,1,4.6,39.99,32.0,11,4.4881186,-1.9699674
3443,Splash,1,4.9,34.99,16.0,16,1.9837857,-5.0301313
3444,Coasters,1,4.8,17.99,847.0,2,-9.376872,1.1844434
3445,Transaxle & Transmission,1,4.8,29.8,128.0,10,-4.45913,1.8483287
3446,Scalpels & Lancets,1,3.7,11.99,8.0,12,5.565174,1.7222999
3447,Bouillon,1,4.5,43.24,454.0,9,0.6276348,-1.2243388
3448,Rectal,1,3.6,7.98,13.0,9,0.08642694,-1.9267497
3449,Door Chimes & Bells,1,4.6,32.99,836.0,17,-1.659546,8.536749
3450,Neckties,1,4.7,18.99,48.0,5,0.5369966,4.245544
3451,Female Urinals,1,4.4,16.0,33.0,15,6.190994,-3.691928
3452,Knife Sheaths,1,4.3,14.99,142.0,12,11.216019,-3.4284658
3453,Frosting,1,4.7,52.99,372.0,18,9.181226,1.6875573
3454,Standard Flights,1,4.6,11.99,104.0,19,-0.063716814,-3.84543
3455,Vibration Platform Machines,1,3.7,399.99,38.0,7,-5.5813904,2.9943013
3456,Gags & Muzzles,1,3.4,11.99,2.0,10,-1.4135902,-4.061978
3457,Car Racks,1,4.6,154.7,455.0,2,-5.9544334,6.7485943
3458,Spray Paint,1,4.7,18.75,1169.0,15,0.20756876,-5.294224
3459,Transportation & Storage,1,4.6,154.7,455.0,13,-1.2750903,1.0910819
3460,Box Springs,1,5.0,11.99,1.0,10,-2.1893427,0.7456906
3461,Tile Cutters,1,3.9,54.09,372.0,1,2.521253,0.17849097
3462,Carbonless Copy Paper,1,3.5,24.99,12.0,8,-1.7618909,-7.1968555
3463,Footrests,1,4.2,4.29,41.0,5,3.9709723,3.4804611
3464,Sunflower Seeds,1,4.2,19.44,179.0,6,2.2727492,-6.6826043
3465,Cassettes & Freewheels,1,4.9,185.0,11.0,0,-8.535249,6.5259967
3466,Airbrush Sets,1,4.6,64.13,670.0,6,3.8682678,-0.04987073
3467,Faucet Seat & Spring Sets,1,4.6,6.57,12.0,15,4.0507264,-4.1212525
3468,Lighting Components,1,4.6,28.65,2794.0,19,-2.6835692,-2.469998
3469,Rolling Walkers,1,4.3,123.905,45.0,17,-3.7490337,-1.1243293
3470,Electrocardiographs,1,4.4,80.0,49.0,7,-6.9652243,4.0479627
3471,Preamplifiers,1,4.7,399.0,28.0,9,0.026020953,2.080092
3472,DVD Cases,1,4.7,21.99,598.0,0,-9.080332,6.4717627
3473,Laps & Hones,1,4.8,45.99,8.0,9,-4.5457506,2.0975122
3474,Bathing Tubs & Seats,1,4.7,47.015,1739.0,15,5.6474743,-4.1090946
3475,Shoe Covers,1,4.2,170.0,7.0,5,0.24945807,5.3308406
3476,Chemical Hoses,1,5.0,38.38,1.0,14,3.1154637,-3.4505713
